x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y3
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,10,99,25520.25636,8
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,30,99,20843.63331,3
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,50,99,19460.56235,13
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,70,99,18107.77204,13
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,90,99,18026.109,11
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,110,99,18046.25362,11
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,130,99,17752.65559,10
0.755,0.11,0.78,0.11,11.63954,0.536589,20000,150,99,17693.01321,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,10,80,30454.76354,5
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,30,80,21307.78126,5
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,50,80,19920.23721,0
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,70,80,18394.94144,7
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,90,80,18007.09398,14
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,110,80,17537.6936,9
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,130,80,17330.48371,6
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,150,80,17038.75364,9
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,10,85,30182.99466,10
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,30,85,22324.58755,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,50,85,19845.70542,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,70,85,18228.57342,10
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,90,85,17791.77441,5
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,110,85,17738.24419,8
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,130,85,17518.32101,14
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,150,85,17238.08264,3
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,10,90,32607.46679,8
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,30,90,23069.2549,8
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,50,90,19852.55012,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,70,90,19021.25916,13
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,90,90,18376.13125,0
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,110,90,17652.09171,0
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,130,90,17775.45586,0
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,150,90,17613.79098,1
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,10,95,32225.38318,0
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,30,95,23647.28309,14
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,50,95,20863.98774,14
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,70,95,18801.55194,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,90,95,18678.9626,1
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,110,95,17848.21795,3
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,130,95,17677.87446,3
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,150,95,17775.45586,3
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,10,99,35807.88666,14
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,30,99,23120.15221,14
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,50,99,19801.29094,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,70,99,18975.30075,2
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,90,99,18255.44997,5
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,110,99,18050.90831,4
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,130,99,17604.50429,6
0.755,0.11,0.78,0.11,12.59682,0.536589,25000,150,99,17618.23207,6
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,10,80,20756.07528,14
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,30,80,343284.1913,14
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,50,80,1368101.369,13
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,70,80,1842137.59,13
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,90,80,1280917.415,13
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,110,80,1204653.159,13
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,130,80,838385.7593,3
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,150,80,940651.3691,12
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,10,85,20776.98285,12
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,30,85,4068374.201,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,50,85,2043128.514,2
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,70,85,1280816.476,5
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,90,85,930055.5905,5
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,110,85,1817922.894,5
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,130,85,970954.898,5
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,150,85,838556.353,5
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,10,90,4124323.085,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,30,90,2043531.03,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,50,90,1510579.896,3
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,70,90,1510497.145,6
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,90,90,1190694.86,6
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,110,90,1190378.58,3
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,130,90,1280617.972,6
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,150,90,995336.9029,6
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,10,95,237236.87,9
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,30,95,4068571.208,12
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,50,95,3258425.479,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,70,95,1190904.612,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,90,95,1205215.929,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,110,95,983830.8698,4
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,130,95,1044123.129,10
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,150,95,839121.8121,11
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,10,99,21099.12044,11
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,30,99,1842482.001,8
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,50,99,2363659.012,7
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,70,99,1491095.582,7
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,90,99,941507.178,6
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,110,99,1386316.31,3
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,130,99,1044225.2,9
0.55,0.05,0.87,0.08,2.168799,0.589459,5000,150,99,930158.8817,9
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,10,80,21150.07648,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,30,80,18424.51968,12
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,50,80,17926.2415,0
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,70,80,17729.81968,5
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,90,80,17481.49804,5
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,110,80,17729.81968,5
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,130,80,17448.78386,10
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,150,80,17472.4492,9
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,10,85,20270.87754,9
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,30,85,18188.21656,12
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,50,85,17966.98649,12
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,70,85,17886.4127,12
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,90,85,17690.76611,12
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,110,85,17769.258,8
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,130,85,17734.91381,7
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,150,85,17520.17244,7
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,10,90,20952.60965,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,30,90,18500.4881,9
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,50,90,17966.98649,9
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,70,90,17788.04626,1
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,90,90,17730.94567,1
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,110,90,17730.94567,1
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,130,90,17827.48459,1
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,150,90,17537.6936,0
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,10,95,20922.77616,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,30,95,18490.37491,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,50,95,18306.19898,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,70,95,18312.71491,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,90,95,18152.5953,4
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,110,95,18107.36409,14
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,130,95,17989.04339,3
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,150,95,17989.04339,7
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,10,99,21267.60266,11
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,30,99,18637.92692,12
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,50,99,18372.05422,2
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,70,99,18216.01164,2
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,90,99,18107.36409,5
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,110,99,18050.90831,5
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,130,99,17989.04339,1
0.55,0.05,0.87,0.08,2.946583,0.589459,6000,150,99,17889.25852,1
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,10,80,21369.94209,9
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,30,80,18694.80289,11
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,50,80,17926.2415,12
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,70,80,17633.2286,13
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,90,80,17409.7303,4
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,110,80,17355.46131,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,130,80,17420.13324,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,150,80,17183.53657,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,10,85,21482.80298,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,30,85,18590.84291,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,50,85,18006.42482,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,70,85,17809.08681,2
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,90,85,17729.81968,7
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,110,85,17615.42157,7
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,130,85,17672.28217,9
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,150,85,17678.71825,6
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,10,90,22716.47727,9
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,30,90,18710.64761,12
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,50,90,18209.59196,12
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,70,90,17867.31339,1
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,90,90,17849.31192,0
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,110,90,17769.258,4
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,130,90,17654.8599,2
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,150,90,17615.42157,2
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,10,95,22467.36412,10
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,30,95,18823.78718,9
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,50,95,18319.664,3
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,70,95,18209.45412,6
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,90,95,18255.44997,9
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,110,95,17950.36899,6
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,130,95,18089.96187,9
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,150,95,17906.61676,7
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,10,99,22978.15702,11
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,30,99,18650.78414,4
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,50,99,18192.03363,12
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,70,99,18169.22901,13
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,90,99,18089.96187,13
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,110,99,17927.93293,3
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,130,99,17906.61676,8
0.55,0.05,0.87,0.08,3.569875,0.589459,8000,150,99,17966.98649,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,10,80,23228.71759,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,30,80,18663.49223,12
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,50,80,17694.6887,12
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,70,80,17809.08681,0
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,90,80,17520.17244,0
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,110,80,17568.27611,0
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,130,80,17405.756,0
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,150,80,17528.05099,0
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,10,85,23695.6374,1
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,30,85,18590.33565,4
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,50,85,17941.1266,10
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,70,85,17559.22601,10
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,90,85,17448.78386,10
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,110,85,17503.68388,4
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,130,85,17464.63032,6
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,150,85,17488.22219,7
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,10,90,23813.16132,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,30,90,18331.45771,10
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,50,90,18066.73636,5
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,70,90,17751.5493,10
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,90,90,17907.53851,13
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,110,90,17788.04626,13
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,130,90,17788.04626,7
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,150,90,17633.2286,7
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,10,95,23587.37703,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,30,95,18950.81164,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,50,95,18188.21656,12
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,70,95,18209.45412,12
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,90,95,18028.09696,3
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,110,95,18006.42482,8
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,130,95,18046.25362,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,150,95,17927.93293,11
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,10,99,23419.4343,10
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,30,99,19247.98155,4
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,50,99,18384.69087,4
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,70,99,18335.50389,2
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,90,99,17807.92081,5
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,110,99,17985.88389,5
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,130,99,17867.56319,5
0.55,0.05,0.87,0.08,4.687895,0.589459,10000,150,99,17966.98649,5
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,10,80,23672.07551,10
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,30,80,19428.44018,11
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,50,80,18131.45083,11
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,70,80,17694.6887,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,90,80,17769.258,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,110,80,17460.35835,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,130,80,17448.78386,1
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,150,80,17433.9532,2
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,10,85,23276.78626,10
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,30,85,18864.73417,4
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,50,85,18354.87167,4
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,70,85,17827.48459,4
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,90,85,17711.72049,4
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,110,85,17598.66433,8
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,130,85,17623.17613,7
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,150,85,17488.22219,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,10,90,23346.60738,11
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,30,90,19013.34838,11
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,50,90,18105.04881,6
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,70,90,17907.53851,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,90,90,17654.8599,2
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,110,90,17751.5493,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,130,90,17672.28217,11
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,150,90,17769.258,9
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,10,95,22690.52721,1
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,30,95,19819.04619,9
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,50,95,18374.43833,0
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,70,95,18209.45412,0
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,90,95,17946.05508,5
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,110,95,17886.4127,5
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,130,95,18007.09398,5
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,150,95,17886.4127,5
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,10,99,24977.70783,10
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,30,99,19362.58707,13
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,50,99,18374.43833,6
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,70,99,18006.42482,1
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,90,99,18127.1061,6
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,110,99,18129.4002,6
0.55,0.05,0.87,0.08,5.986528,0.589459,12000,130,99,17886.4127,9
0.55,0.05,0.87,0.08,8.956752,0.589459,12000,150,99,18086.47873,6
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,10,80,24723.80363,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,30,80,20000.44983,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,50,80,18643.22548,2
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,70,80,17448.78386,10
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,90,80,17816.57489,13
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,110,80,17528.05099,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,130,80,17327.26531,7
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,150,80,17301.81254,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,10,85,25009.23898,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,30,85,20285.26708,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,50,85,18528.47073,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,70,85,18065.64646,13
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,90,85,17711.72049,13
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,110,85,17864.62277,9
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,130,85,17623.17613,6
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,150,85,17433.9532,7
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,10,90,25412.7727,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,30,90,19666.55589,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,50,90,18409.43636,8
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,70,90,17948.16587,8
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,90,90,17966.46661,8
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,110,90,17576.36801,4
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,130,90,17576.36801,4
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,150,90,17576.36801,2
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,10,95,24560.70423,10
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,30,95,20271.84834,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,50,95,18432.00845,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,70,95,18209.45412,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,90,95,18335.50389,3
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,110,95,18006.42482,3
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,130,95,17867.56319,3
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,150,95,17867.56319,3
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,10,99,24943.46082,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,30,99,19709.95264,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,50,99,18590.33565,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,70,99,17983.99636,11
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,90,99,17946.05508,7
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,110,99,18067.53528,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,130,99,17926.2415,0
0.55,0.05,0.87,0.08,8.956752,0.589459,15000,150,99,17748.9927,0
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,10,80,25690.36553,11
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,30,80,20910.4546,3
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,50,80,18736.61214,6
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,70,80,18171.04225,9
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,90,80,17538.30455,3
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,110,80,17425.95592,9
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,130,80,17241.48976,8
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,150,80,17042.50831,7
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,10,85,25252.84499,0
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,30,85,20571.37342,12
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,50,85,18832.02894,8
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,70,85,18114.82097,8
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,90,85,17633.2286,8
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,110,85,17537.6936,3
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,130,85,17443.1973,6
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,150,85,17349.72272,6
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,10,90,25591.27092,11
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,30,90,19577.12148,11
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,50,90,19275.03494,10
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,70,90,18114.82097,2
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,90,90,17926.2415,5
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,110,90,17746.30208,5
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,130,90,17553.59469,0
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,150,90,17386.67927,7
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,10,95,25624.52066,14
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,30,95,21035.20259,9
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,50,95,18852.7634,6
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,70,95,18628.69104,9
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,90,95,18009.46025,10
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,110,95,18135.47534,14
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,130,95,17828.88879,14
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,150,95,17788.04626,10
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,10,99,25520.25636,5
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,30,99,20843.63331,12
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,50,99,19460.56235,11
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,70,99,18107.77204,3
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,90,99,18026.109,8
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,110,99,18046.25362,8
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,130,99,17752.65559,2
0.55,0.05,0.87,0.08,10.63595,0.589459,20000,150,99,17693.01321,13
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,10,80,30454.76354,0
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,30,80,21307.78126,0
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,50,80,19920.23721,0
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,70,80,18394.94144,1
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,90,80,18007.09398,0
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,110,80,17537.6936,14
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,130,80,17330.48371,14
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,150,80,17038.75364,14
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,10,85,30182.99466,1
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,30,85,22324.58755,3
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,50,85,19845.70542,3
0.55,0.05,0.87,0.08,11.54692,0.589459,25000,70,85,18228.57342,3
